# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,0.22887754381362935,0,3.0,0.6639756640813854,180.0,0.0,-0.040082760605218114
 0.08944283740393223,1.011999936,3.000047936,0.22887754381362935,0.2683285122117967,3.0,0.6639756640813854,179.9964148841605,12.322068183811911,-0.29028192886610177
 0.12649227216974931,1.023999488,3.000191488,0.6854032051697189,0.37947681650924797,3.0000000000000004,0.6612478412834536,179.98566010277327,15.99237880853664,-0.6304054815052145
 0.15492278103446244,1.035998272,3.000430272,1.1400746726536704,0.4647683431033873,2.999999999999999,0.6584819160891061,179.96773735414297,18.8905760041305,-1.0466424455901158
 0.1788926532379475,1.047995904,3.000763904,1.5928793653228999,0.5366779597138426,3.000000000000002,0.6556801390904735,179.94264946847943,21.350659758090337,-1.5269427272193241
 0.20001267329763361,1.059992,3.001192,2.043805727701301,0.600038019892901,3.0000000000000027,0.6528447360474213,179.91040040745057,23.514318392199474,-2.0634916309468414
 0.21910901626437457,1.071986176,3.001714176,2.492843216347887,0.6573270487931238,2.999999999999997,0.6499779059037429,179.870995263557,25.458430388084317,-2.650668249037997
 0.23667251341123324,1.083978048,3.0023300479999997,2.9399822858325058,0.7100175402336998,3.0,0.6470818190817624,179.82444025932776,27.230508628063852,-3.2841536566905623
 0.2530230008132736,1.095967232,3.0030392320000003,3.3852143741068152,0.7590690024398208,2.9999999999999933,0.6441586157879952,179.77074274633767,28.862455667261546,-3.9604744686984934
 0.2683826610691287,1.107953344,3.003841344,3.828531887305633,0.8051479832073861,3.0,0.6412104045031461,179.70991120404648,30.376974938631957,-4.676742143846822
 0.28291328163710894,1.119936,3.004736,4.269928184141937,0.8487398449113267,2.999999999999996,0.6382392605344197,179.64195523845996,31.790938923096107,-5.430491952587525
 0.29673701224983334,1.131914816,3.005722816,4.709397559740393,0.8902110367494999,2.999999999999996,0.6352472246423004,179.56688558061282,33.11731663871895,-6.219577497938866
 0.3099487610809687,1.1438894080000002,3.0068014080000003,5.1469352291323265,0.9298462832429059,2.999999999999996,0.6322363019942066,179.48471408487427,34.36635027112555,-7.042098405023213
 0.32262401107954614,1.1558593920000002,3.007971392,5.582537310357523,0.9678720332386382,3.0000000000000044,0.6292084609699508,179.39545372707602,35.546310813131946,-7.896348911643174
 0.33482396902093875,1.1678243840000002,3.009232384,6.016200807249402,1.004471907062816,3.0,0.6261656322069515,179.2991186024634,36.66400362818378,-8.780780215064306
 0.34659908199060496,1.1797840000000002,3.010584,6.447923591891518,1.0397972459718146,2.999999999999986,0.6231097077741713,179.19572392346922,37.72511834726697,-9.693972202570542
 0.35799151265261864,1.191737856,3.012025856,6.877704386879017,1.0739745379578558,3.0000000000000195,0.6200425403858878,179.08528601731194,38.73447800244884,-10.63461177863837
 0.3690369270353713,1.203685568,3.013557568,7.305542747315681,1.1071107811061136,2.99999999999999,0.6169659427566434,178.96782232341718,39.69622077943018,-11.601475948945776
 0.3797658147476807,1.2156267520000001,3.0151787519999997,7.731439042661232,1.1392974442430417,2.99999999999999,0.6138816870208452,178.84335139066388,40.61393541006721,-12.593418411082176
 0.39020448294066074,1.2275610240000001,3.016889024,8.155394438418046,1.170613448821982,3.0000000000000053,0.6107915042289077,178.71189287445523,41.4907638903558,-13.609358780039798
 0.40037581746696743,1.2394880000000001,3.018688,8.577410877698862,1.2011274524009021,3.000000000000011,0.6076970841012796,178.57346753361492,42.32948067492749,-14.648273826960914
 0.4102998746100373,1.2514072960000002,3.020575296,8.997491062753314,1.2308996238301118,3.0,0.6046000745612534,178.42809722710882,43.13255459876035,-15.709190278973333
 0.4199943473238247,1.263318528,3.022550528,9.41563843638694,1.2599830419714737,2.9999999999999827,0.6015020816536292,178.27580491059362,43.90219792875894,-16.79117884588389
 0.4294749370586641,1.2752213120000002,3.024613312,9.83185716340722,1.288424811175992,3.0000000000000058,0.598404669370064,178.11661463279148,44.64040565284662,-17.89334922208667
 0.4387556535437481,1.2871152640000003,3.026763264,10.246152112050433,1.316266960631244,2.9999999999999942,0.595309359586865,177.9505515316927,45.34898728505805,-19.0148458722954
 0.4478490588896583,1.2990000000000002,3.0290000000000004,10.658528835459991,1.3435471766689746,3.0,0.5922176320623258,177.7776418305859,46.0295928468764,-20.154844453020175
 0.4567664681550803,1.3108751360000002,3.031323136,11.068993553196329,1.3702994044652408,3.0000000000000187,0.5891309246519478,177.5979128339174,46.683734285039534,-21.312548754480808
 0.4655181155102056,1.3227402880000003,3.033732288,11.477553132879368,1.3965543465306167,3.000000000000006,0.586050633250819,177.41139292297927,47.31280324874177,-22.487188071665198
 0.4741132929479354,1.3345950720000002,3.036227072,11.884215071878701,1.4223398788438062,3.0000000000000067,0.5829781121894732,177.2181115514277,47.918085970409486,-23.67801493205914
 0.48256046689262294,1.3464391040000003,3.038807104,12.288987479167243,1.4476814006778689,3.0000000000000133,0.5799146744073622,177.0180992406317,48.50077579403206,-24.884303121529623
 0.4908673768658824,1.3582720000000004,3.041472,12.691879057321508,1.472602130597647,2.9999999999999867,0.576861591813293,176.81138757485385,49.06198378855351,-26.10534596139121
 0.49904111947427243,1.3700933760000003,3.044221376,13.092899084666149,1.4971233584228174,3.0000000000000204,0.5738200956320813,176.59800919626247,49.602747799513,-27.340454797704574
