# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0,1.0,0.0,0,3.0,0,180.0,0.0,0.0
 0.09006846472851075,2.0121684925078265,1.0,0.0,0.27020539418553224,3.0,0,180.0,0.0,0.0
 0.12824917772466288,2.0246717773805782,1.0,0.0,0.3847475331739886,2.999999999999999,0,180.0,0.0,0.0
 0.158127723991635,2.037506565642162,1.0,0.0,0.4743831719749049,3.0,0,180.0,0.0,0.0
 0.1837925793142681,2.0506695683164873,1.0,0.0,0.5513777379428042,2.999999999999999,0,180.0,0.0,0.0
 0.20681311439310013,2.0641574964274603,1.0,0.0,0.6204393431793004,3.0000000000000036,0,180.0,0.0,0.0
 0.22798693091050926,2.07796706099899,1.0,0.0,0.6839607927315278,3.0,0,180.0,0.0,0.0
 0.24778347140865167,2.092094973054983,1.0,0.0,0.743350414225955,3.0000000000000013,0,180.0,0.0,1.5180718260650345e-12
 0.26650571428438924,2.1065379436193488,1.0,0.0,0.7995171428531677,2.9999999999999956,0,180.00000000000003,0.0,-1.591685530686102e-12
 0.2843620740253443,2.121292683715993,1.0,0.0,0.8530862220760329,3.000000000000003,0,180.0,0.0,0.0
 0.30150279641469946,2.1363559043688256,1.0,0.0,0.9045083892440985,3.0000000000000067,0,180.0,0.0,0.0
 0.3180401616166869,2.1517243166017526,1.0,0.0,0.9541204848500608,3.0,0,180.0,0.0,0.0
 0.33406050493753614,2.1673946314386825,1.0,0.0,1.0021815148126085,3.0,0,180.0,0.0,0.0
 0.3496317681061256,2.1833635599035235,1.0,0.0,1.048895304318377,3.000000000000007,0,180.0,0.0,1.8727216314201896e-12
 0.3648084547815768,2.1996278130201827,1.0,0.0,1.0944253643447306,2.9999999999999964,0,180.00000000000003,0.0,-1.916947318971754e-12
 0.3796350017341813,2.216184101812568,1.0,0.0,1.1389050052025442,3.000000000000011,0,180.0,0.0,0.0
 0.39414814245795765,2.233029137304588,1.0,0.0,1.1824444273738735,3.0000000000000115,0,180.0,0.0,0.0
 0.40837860743852983,2.2501596305201494,1.0,0.0,1.2251358223155902,3.0000000000000115,0,180.0,0.0,0.0
 0.42235237459035,2.267572292483161,1.0,0.0,1.2670571237710506,2.999999999999992,0,180.0,0.0,-2.0686534079069205e-12
 0.43609160675063796,2.2852638342175298,1.0,0.0,1.3082748202519145,3.000000000000008,0,179.99999999999997,0.0,2.1016130031247387e-12
 0.4496153665428289,2.3032309667471638,1.0,0.0,1.3488460996284874,3.000000000000004,0,180.0,0.0,0.0
 0.4629401697094853,2.321470401095971,1.0,0.0,1.3888205091284567,3.0,0,180.0,0.0,0.0
 0.47608041917856603,2.339978848287859,1.0,0.0,1.4282412575356989,3.0000000000000044,0,180.0,0.0,0.0
 0.48904874968093937,2.3587530193467354,1.0,0.0,1.467146249042819,3.0000000000000173,0,180.0,0.0,2.219136299236717e-12
 0.5018563043318996,2.3777896252965087,1.0,0.0,1.5055689129957,3.0,0,180.00000000000003,0.0,-2.2455941655052246e-12
 0.5145129588009005,2.397085377161086,1.0,0.0,1.5435388764027027,3.000000000000009,0,180.0,0.0,-2.271093957764277e-12
 0.5270275046360641,2.416636985964375,1.0,0.0,1.5810825139081932,2.999999999999991,0,179.99999999999997,0.0,0.0
 0.5394078004196108,2.436441162730284,1.0,0.0,1.6182234012588332,2.999999999999991,0,179.99999999999997,0.0,4.639106278616645e-12
 0.5516608973410632,2.4564946184827208,1.0,0.0,1.6549826920231903,2.999999999999991,0,180.00000000000003,0.0,-2.342658343231598e-12
 0.5637931442444667,2.4767940642455932,1.0,0.0,1.6913794327334009,3.0,0,180.0,0.0,0.0
 0.5758102760706334,2.497336211042809,1.0,0.0,1.7274308282119009,2.9999999999999907,0,180.0,0.0,0.0
 0.5877174887638191,2.518117769898275,1.0,0.0,1.7631524662914582,3.0000000000000093,0,180.0,0.0,0.0
 0.5995195030666366,2.5391354518359006,1.0,0.0,1.7985585091999106,3.0,0,180.0,0.0,0.0
 0.6112206191327819,2.560385967879592,1.0,0.0,1.8336618573983465,3.0,0,180.0,0.0,0.0
 0.6228247635053581,2.5818660290532582,1.0,0.0,1.8684742905160752,3.0000000000000098,0,180.0,0.0,0.0
 0.634335529711107,2.6035723463808065,1.0,0.0,1.9030065891333219,3.0000000000000098,0,180.0,0.0,0.0
 0.6457562134872801,2.625501630886145,1.0,0.0,1.9372686404618413,3.0000000000000098,0,180.0,0.0,0.0
 0.6570898434730625,2.6476505935931813,1.0,0.0,1.971269530419189,3.0000000000000195,0,180.0,0.0,0.0
 0.6683392080502346,2.6700159455258228,1.0,0.0,2.0050176241507054,3.0000000000000195,0,180.0,0.0,0.0
 0.6795068788996803,2.692594397707978,1.0,0.0,2.0385206366990425,3.0,0,180.0,0.0,0.0
 0.6905952317450763,2.715382661163554,1.0,0.0,2.0717856952352305,3.0,0,180.0,0.0,0.0
 0.7016064646777701,2.7383774469164592,1.0,0.0,2.1048193940333118,2.99999999999999,0,180.0,0.0,0.0
 0.7125426143937406,2.761575465990601,1.0,0.0,2.1376278431812232,3.00000000000001,0,180.0,0.0,0.0
 0.723405570621758,2.7849734294098876,1.0,0.0,2.1702167118652755,2.99999999999999,0,180.0,0.0,0.0
 0.7341970889791676,2.808568048198226,1.0,0.0,2.202591266937504,2.99999999999999,0,180.0,0.0,0.0
